vehicle_id,plant_code,assembly_line,shift,model,trim,part_id,actual_part_code,production_date,mismatch_reason
V00355,HMMA,Line_4,Day,TUCSON,SE,CAMERA,CAM_1,2024-08-25,
V00355,HMMA,Line_4,Day,TUCSON,SE,SENSOR,SNS_B,2024-08-25,
V00356,HMMA,Line_1,Day,SANTA_FE,SE,BATTERY,BAT_B,2024-06-23,
V00356,HMMA,Line_1,Day,SANTA_FE,SE,AIRBAG,ABG_Y,2024-06-23,
V00356,HMMA,Line_1,Day,SANTA_FE,SE,INFOTAINMENT,INF_V2,2024-06-23,
V00356,HMMA,Line_1,Day,SANTA_FE,SE,BRAKE,BRK_ENH,2024-06-23,
V00356,HMMA,Line_1,Day,SANTA_FE,SE,SEAT,ST_LEATHER,2024-06-23,
V00356,HMMA,Line_1,Day,SANTA_FE,SE,ECU,ECU_1,2024-06-23,
V00356,HMMA,Line_1,Day,SANTA_FE,SE,HEADLAMP,HL_HAL,2024-06-23,
V00356,HMMA,Line_1,Day,SANTA_FE,SE,WHEEL,WH_17,2024-06-23,
V00356,HMMA,Line_1,Day,SANTA_FE,SE,CAMERA,CAM_0,2024-06-23,
V00356,HMMA,Line_1,Day,SANTA_FE,SE,SENSOR,SNS_A,2024-06-23,
V00357,HMMA,Line_1,Day,TUCSON,SEL,BATTERY,BAT_B,2024-07-20,
V00357,HMMA,Line_1,Day,TUCSON,SEL,AIRBAG,ABG_Y,2024-07-20,
V00357,HMMA,Line_1,Day,TUCSON,SEL,INFOTAINMENT,INF_V2,2024-07-20,EO_NOT_YET_ADOPTED
V00357,HMMA,Line_1,Day,TUCSON,SEL,BRAKE,BRK_ENH,2024-07-20,
V00357,HMMA,Line_1,Day,TUCSON,SEL,SEAT,ST_LEATHER,2024-07-20,
V00357,HMMA,Line_1,Day,TUCSON,SEL,ECU,ECU_1,2024-07-20,
V00357,HMMA,Line_1,Day,TUCSON,SEL,HEADLAMP,HL_HAL,2024-07-20,
V00357,HMMA,Line_1,Day,TUCSON,SEL,WHEEL,WH_18,2024-07-20,
V00357,HMMA,Line_1,Day,TUCSON,SEL,CAMERA,CAM_1,2024-07-20,
V00357,HMMA,Line_1,Day,TUCSON,SEL,SENSOR,SNS_B,2024-07-20,
V00358,HMMA,Line_3,Day,TUCSON,SEL,BATTERY,BAT_B,2024-06-20,
V00358,HMMA,Line_3,Day,TUCSON,SEL,AIRBAG,ABG_Y,2024-06-20,
V00358,HMMA,Line_3,Day,TUCSON,SEL,INFOTAINMENT,INF_V2,2024-06-20,
V00358,HMMA,Line_3,Day,TUCSON,SEL,BRAKE,BRK_ENH,2024-06-20,
V00358,HMMA,Line_3,Day,TUCSON,SEL,SEAT,ST_FAB,2024-06-20,EO_NOT_YET_ADOPTED
V00358,HMMA,Line_3,Day,TUCSON,SEL,ECU,ECU_1,2024-06-20,
V00358,HMMA,Line_3,Day,TUCSON,SEL,HEADLAMP,HL_HAL,2024-06-20,
V00358,HMMA,Line_3,Day,TUCSON,SEL,WHEEL,WH_17,2024-06-20,
V00358,HMMA,Line_3,Day,TUCSON,SEL,CAMERA,CAM_0,2024-06-20,
V00358,HMMA,Line_3,Day,TUCSON,SEL,SENSOR,SNS_A,2024-06-20,
V00359,HMMA,Line_1,Day,TUCSON,LIMITED,BATTERY,BAT_A,2024-05-29,
V00359,HMMA,Line_1,Day,TUCSON,LIMITED,AIRBAG,ABG_X,2024-05-29,
V00359,HMMA,Line_1,Day,TUCSON,LIMITED,INFOTAINMENT,INF_V1,2024-05-29,
V00359,HMMA,Line_1,Day,TUCSON,LIMITED,BRAKE,BRK_STD,2024-05-29,
V00359,HMMA,Line_1,Day,TUCSON,LIMITED,SEAT,ST_FAB,2024-05-29,
V00359,HMMA,Line_1,Day,TUCSON,LIMITED,ECU,ECU_1,2024-05-29,
V00359,HMMA,Line_1,Day,TUCSON,LIMITED,HEADLAMP,HL_HAL,2024-05-29,
V00359,HMMA,Line_1,Day,TUCSON,LIMITED,WHEEL,WH_17,2024-05-29,
V00359,HMMA,Line_1,Day,TUCSON,LIMITED,CAMERA,CAM_0,2024-05-29,
V00359,HMMA,Line_1,Day,TUCSON,LIMITED,SENSOR,SNS_A,2024-05-29,
V00360,HMMA,Line_2,Day,SONATA,LIMITED,BATTERY,BAT_B,2024-07-26,
V00360,HMMA,Line_2,Day,SONATA,LIMITED,AIRBAG,ABG_Y,2024-07-26,
V00360,HMMA,Line_2,Day,SONATA,LIMITED,INFOTAINMENT,INF_V3,2024-07-26,
V00360,HMMA,Line_2,Day,SONATA,LIMITED,BRAKE,BRK_ENH,2024-07-26,
V00360,HMMA,Line_2,Day,SONATA,LIMITED,SEAT,ST_LEATHER,2024-07-26,
V00360,HMMA,Line_2,Day,SONATA,LIMITED,ECU,ECU_1,2024-07-26,
V00360,HMMA,Line_2,Day,SONATA,LIMITED,HEADLAMP,HL_HAL,2024-07-26,
V00360,HMMA,Line_2,Day,SONATA,LIMITED,WHEEL,WH_18,2024-07-26,
V00360,HMMA,Line_2,Day,SONATA,LIMITED,CAMERA,CAM_1,2024-07-26,
V00360,HMMA,Line_2,Day,SONATA,LIMITED,SENSOR,SNS_B,2024-07-26,
V00361,HMMA,Line_3,Day,ELANTRA,SE,BATTERY,BAT_C,2024-08-21,
V00361,HMMA,Line_3,Day,ELANTRA,SE,AIRBAG,ABG_Y,2024-08-21,
V00361,HMMA,Line_3,Day,ELANTRA,SE,INFOTAINMENT,INF_V3,2024-08-21,
V00361,HMMA,Line_3,Day,ELANTRA,SE,BRAKE,BRK_ENH,2024-08-21,
V00361,HMMA,Line_3,Day,ELANTRA,SE,SEAT,ST_LEATHER,2024-08-21,
V00361,HMMA,Line_3,Day,ELANTRA,SE,ECU,ECU_1,2024-08-21,
V00361,HMMA,Line_3,Day,ELANTRA,SE,HEADLAMP,HL_HAL,2024-08-21,
V00361,HMMA,Line_3,Day,ELANTRA,SE,WHEEL,WH_18,2024-08-21,
V00361,HMMA,Line_3,Day,ELANTRA,SE,CAMERA,CAM_1,2024-08-21,
V00361,HMMA,Line_3,Day,ELANTRA,SE,SENSOR,SNS_B,2024-08-21,
V00362,HMMA,Line_2,Day,ELANTRA,N_LINE,BATTERY,BAT_C,2024-08-29,
V00362,HMMA,Line_2,Day,ELANTRA,N_LINE,AIRBAG,ABG_Y,2024-08-29,
V00362,HMMA,Line_2,Day,ELANTRA,N_LINE,INFOTAINMENT,INF_V3,2024-08-29,
V00362,HMMA,Line_2,Day,ELANTRA,N_LINE,BRAKE,BRK_ENH,2024-08-29,
V00362,HMMA,Line_2,Day,ELANTRA,N_LINE,SEAT,ST_LEATHER,2024-08-29,
V00362,HMMA,Line_2,Day,ELANTRA,N_LINE,ECU,ECU_1,2024-08-29,
V00362,HMMA,Line_2,Day,ELANTRA,N_LINE,HEADLAMP,HL_HAL,2024-08-29,
V00362,HMMA,Line_2,Day,ELANTRA,N_LINE,WHEEL,WH_18,2024-08-29,
V00362,HMMA,Line_2,Day,ELANTRA,N_LINE,CAMERA,CAM_1,2024-08-29,
V00362,HMMA,Line_2,Day,ELANTRA,N_LINE,SENSOR,SNS_B,2024-08-29,
V00363,HMMA,Line_2,Day,SANTA_FE,SEL,BATTERY,BAT_B,2024-06-16,
V00363,HMMA,Line_2,Day,SANTA_FE,SEL,AIRBAG,ABG_Y,2024-06-16,
V00363,HMMA,Line_2,Day,SANTA_FE,SEL,INFOTAINMENT,INF_V2,2024-06-16,
V00363,HMMA,Line_2,Day,SANTA_FE,SEL,BRAKE,BRK_ENH,2024-06-16,
V00363,HMMA,Line_2,Day,SANTA_FE,SEL,SEAT,ST_FAB,2024-06-16,
V00363,HMMA,Line_2,Day,SANTA_FE,SEL,ECU,ECU_1,2024-06-16,
V00363,HMMA,Line_2,Day,SANTA_FE,SEL,HEADLAMP,HL_HAL,2024-06-16,
V00363,HMMA,Line_2,Day,SANTA_FE,SEL,WHEEL,WH_17,2024-06-16,
V00363,HMMA,Line_2,Day,SANTA_FE,SEL,CAMERA,CAM_0,2024-06-16,
V00363,HMMA,Line_2,Day,SANTA_FE,SEL,SENSOR,SNS_A,2024-06-16,
V00364,HMMA,Line_1,Night,ELANTRA,N_LINE,BATTERY,BAT_B,2024-06-22,
V00364,HMMA,Line_1,Night,ELANTRA,N_LINE,AIRBAG,ABG_Y,2024-06-22,
V00364,HMMA,Line_1,Night,ELANTRA,N_LINE,INFOTAINMENT,INF_V2,2024-06-22,
V00364,HMMA,Line_1,Night,ELANTRA,N_LINE,BRAKE,BRK_ENH,2024-06-22,
V00364,HMMA,Line_1,Night,ELANTRA,N_LINE,SEAT,ST_LEATHER,2024-06-22,
V00364,HMMA,Line_1,Night,ELANTRA,N_LINE,ECU,ECU_1,2024-06-22,
V00364,HMMA,Line_1,Night,ELANTRA,N_LINE,HEADLAMP,HL_HAL,2024-06-22,
V00364,HMMA,Line_1,Night,ELANTRA,N_LINE,WHEEL,WH_17,2024-06-22,
V00364,HMMA,Line_1,Night,ELANTRA,N_LINE,CAMERA,CAM_0,2024-06-22,
V00364,HMMA,Line_1,Night,ELANTRA,N_LINE,SENSOR,SNS_A,2024-06-22,
V00365,HMMA,Line_1,Day,SANTA_FE,LIMITED,BATTERY,BAT_B,2024-06-10,
V00365,HMMA,Line_1,Day,SANTA_FE,LIMITED,AIRBAG,ABG_X,2024-06-10,EO_NOT_YET_ADOPTED
V00365,HMMA,Line_1,Day,SANTA_FE,LIMITED,INFOTAINMENT,INF_V1,2024-06-10,
V00365,HMMA,Line_1,Day,SANTA_FE,LIMITED,BRAKE,BRK_STD,2024-06-10,
V00365,HMMA,Line_1,Day,SANTA_FE,LIMITED,SEAT,ST_FAB,2024-06-10,
V00365,HMMA,Line_1,Day,SANTA_FE,LIMITED,ECU,ECU_1,2024-06-10,
V00365,HMMA,Line_1,Day,SANTA_FE,LIMITED,HEADLAMP,HL_HAL,2024-06-10,
V00365,HMMA,Line_1,Day,SANTA_FE,LIMITED,WHEEL,WH_17,2024-06-10,
V00365,HMMA,Line_1,Day,SANTA_FE,LIMITED,CAMERA,CAM_0,2024-06-10,
V00365,HMMA,Line_1,Day,SANTA_FE,LIMITED,SENSOR,SNS_A,2024-06-10,
V00366,HMMA,Line_2,Day,SANTA_FE,SEL,BATTERY,BAT_B,2024-06-21,
V00366,HMMA,Line_2,Day,SANTA_FE,SEL,AIRBAG,ABG_Y,2024-06-21,
V00366,HMMA,Line_2,Day,SANTA_FE,SEL,INFOTAINMENT,INF_V2,2024-06-21,
V00366,HMMA,Line_2,Day,SANTA_FE,SEL,BRAKE,BRK_ENH,2024-06-21,
V00366,HMMA,Line_2,Day,SANTA_FE,SEL,SEAT,ST_LEATHER,2024-06-21,
V00366,HMMA,Line_2,Day,SANTA_FE,SEL,ECU,ECU_1,2024-06-21,
V00366,HMMA,Line_2,Day,SANTA_FE,SEL,HEADLAMP,HL_HAL,2024-06-21,
V00366,HMMA,Line_2,Day,SANTA_FE,SEL,WHEEL,WH_17,2024-06-21,
V00366,HMMA,Line_2,Day,SANTA_FE,SEL,CAMERA,CAM_0,2024-06-21,
V00366,HMMA,Line_2,Day,SANTA_FE,SEL,SENSOR,SNS_A,2024-06-21,
V00367,HMMA,Line_2,Night,SONATA,SE,BATTERY,BAT_B,2024-07-04,
V00367,HMMA,Line_2,Night,SONATA,SE,AIRBAG,ABG_Y,2024-07-04,
V00367,HMMA,Line_2,Night,SONATA,SE,INFOTAINMENT,INF_V2,2024-07-04,
V00367,HMMA,Line_2,Night,SONATA,SE,BRAKE,BRK_ENH,2024-07-04,
V00367,HMMA,Line_2,Night,SONATA,SE,SEAT,ST_LEATHER,2024-07-04,
V00367,HMMA,Line_2,Night,SONATA,SE,ECU,ECU_1,2024-07-04,
V00367,HMMA,Line_2,Night,SONATA,SE,HEADLAMP,HL_HAL,2024-07-04,
V00367,HMMA,Line_2,Night,SONATA,SE,WHEEL,WH_18,2024-07-04,
V00367,HMMA,Line_2,Night,SONATA,SE,CAMERA,CAM_0,2024-07-04,EO_NOT_YET_ADOPTED
V00367,HMMA,Line_2,Night,SONATA,SE,SENSOR,SNS_A,2024-07-04,EO_NOT_YET_ADOPTED
V00368,HMMA,Line_4,Day,TUCSON,SE,BATTERY,BAT_B,2024-07-10,
V00368,HMMA,Line_4,Day,TUCSON,SE,AIRBAG,ABG_Y,2024-07-10,
V00368,HMMA,Line_4,Day,TUCSON,SE,INFOTAINMENT,INF_V2,2024-07-10,
V00368,HMMA,Line_4,Day,TUCSON,SE,BRAKE,BRK_ENH,2024-07-10,
V00368,HMMA,Line_4,Day,TUCSON,SE,SEAT,ST_LEATHER,2024-07-10,
V00368,HMMA,Line_4,Day,TUCSON,SE,ECU,ECU_1,2024-07-10,
V00368,HMMA,Line_4,Day,TUCSON,SE,HEADLAMP,HL_HAL,2024-07-10,
V00368,HMMA,Line_4,Day,TUCSON,SE,WHEEL,WH_18,2024-07-10,
V00368,HMMA,Line_4,Day,TUCSON,SE,CAMERA,CAM_1,2024-07-10,
V00368,HMMA,Line_4,Day,TUCSON,SE,SENSOR,SNS_A,2024-07-10,EO_NOT_YET_ADOPTED
V00369,HMMA,Line_2,Day,SANTA_FE,LIMITED,BATTERY,BAT_B,2024-06-16,
V00369,HMMA,Line_2,Day,SANTA_FE,LIMITED,AIRBAG,ABG_Y,2024-06-16,
V00369,HMMA,Line_2,Day,SANTA_FE,LIMITED,INFOTAINMENT,INF_V2,2024-06-16,
V00369,HMMA,Line_2,Day,SANTA_FE,LIMITED,BRAKE,BRK_ENH,2024-06-16,
V00369,HMMA,Line_2,Day,SANTA_FE,LIMITED,SEAT,ST_FAB,2024-06-16,
V00369,HMMA,Line_2,Day,SANTA_FE,LIMITED,ECU,ECU_1,2024-06-16,
V00369,HMMA,Line_2,Day,SANTA_FE,LIMITED,HEADLAMP,HL_HAL,2024-06-16,
V00369,HMMA,Line_2,Day,SANTA_FE,LIMITED,WHEEL,WH_17,2024-06-16,
V00369,HMMA,Line_2,Day,SANTA_FE,LIMITED,CAMERA,CAM_0,2024-06-16,
V00369,HMMA,Line_2,Day,SANTA_FE,LIMITED,SENSOR,SNS_A,2024-06-16,
V00370,HMMA,Line_2,Night,ELANTRA,SEL,BATTERY,BAT_C,2024-08-23,
V00370,HMMA,Line_2,Night,ELANTRA,SEL,AIRBAG,ABG_Y,2024-08-23,
V00370,HMMA,Line_2,Night,ELANTRA,SEL,INFOTAINMENT,INF_V3,2024-08-23,
V00370,HMMA,Line_2,Night,ELANTRA,SEL,BRAKE,BRK_ENH,2024-08-23,
V00370,HMMA,Line_2,Night,ELANTRA,SEL,SEAT,ST_LEATHER,2024-08-23,
V00370,HMMA,Line_2,Night,ELANTRA,SEL,ECU,ECU_1,2024-08-23,
V00370,HMMA,Line_2,Night,ELANTRA,SEL,HEADLAMP,HL_HAL,2024-08-23,
V00370,HMMA,Line_2,Night,ELANTRA,SEL,WHEEL,WH_18,2024-08-23,
V00370,HMMA,Line_2,Night,ELANTRA,SEL,CAMERA,CAM_1,2024-08-23,
V00370,HMMA,Line_2,Night,ELANTRA,SEL,SENSOR,SNS_B,2024-08-23,
V00371,HMMA,Line_1,Day,TUCSON,SEL,BATTERY,BAT_B,2024-06-27,
V00371,HMMA,Line_1,Day,TUCSON,SEL,AIRBAG,ABG_Y,2024-06-27,
V00371,HMMA,Line_1,Day,TUCSON,SEL,INFOTAINMENT,INF_V2,2024-06-27,
V00371,HMMA,Line_1,Day,TUCSON,SEL,BRAKE,BRK_ENH,2024-06-27,
V00371,HMMA,Line_1,Day,TUCSON,SEL,SEAT,ST_LEATHER,2024-06-27,
V00371,HMMA,Line_1,Day,TUCSON,SEL,ECU,ECU_1,2024-06-27,
V00371,HMMA,Line_1,Day,TUCSON,SEL,HEADLAMP,HL_HAL,2024-06-27,
V00371,HMMA,Line_1,Day,TUCSON,SEL,WHEEL,WH_17,2024-06-27,EO_NOT_YET_ADOPTED
V00371,HMMA,Line_1,Day,TUCSON,SEL,CAMERA,CAM_0,2024-06-27,
V00371,HMMA,Line_1,Day,TUCSON,SEL,SENSOR,SNS_A,2024-06-27,
V00372,HMMA,Line_4,Day,TUCSON,SEL,BATTERY,BAT_B,2024-06-18,
V00372,HMMA,Line_4,Day,TUCSON,SEL,AIRBAG,ABG_Y,2024-06-18,
V00372,HMMA,Line_4,Day,TUCSON,SEL,INFOTAINMENT,INF_V1,2024-06-18,EO_NOT_YET_ADOPTED
V00372,HMMA,Line_4,Day,TUCSON,SEL,BRAKE,BRK_ENH,2024-06-18,
V00372,HMMA,Line_4,Day,TUCSON,SEL,SEAT,ST_FAB,2024-06-18,
V00372,HMMA,Line_4,Day,TUCSON,SEL,ECU,ECU_1,2024-06-18,
V00372,HMMA,Line_4,Day,TUCSON,SEL,HEADLAMP,HL_HAL,2024-06-18,
V00372,HMMA,Line_4,Day,TUCSON,SEL,WHEEL,WH_17,2024-06-18,
V00372,HMMA,Line_4,Day,TUCSON,SEL,CAMERA,CAM_0,2024-06-18,
V00372,HMMA,Line_4,Day,TUCSON,SEL,SENSOR,SNS_A,2024-06-18,
V00373,HMMA,Line_2,Night,TUCSON,SEL,BATTERY,BAT_B,2024-07-12,
V00373,HMMA,Line_2,Night,TUCSON,SEL,AIRBAG,ABG_Y,2024-07-12,
V00373,HMMA,Line_2,Night,TUCSON,SEL,INFOTAINMENT,INF_V2,2024-07-12,
V00373,HMMA,Line_2,Night,TUCSON,SEL,BRAKE,BRK_ENH,2024-07-12,
V00373,HMMA,Line_2,Night,TUCSON,SEL,SEAT,ST_LEATHER,2024-07-12,
V00373,HMMA,Line_2,Night,TUCSON,SEL,ECU,ECU_1,2024-07-12,
V00373,HMMA,Line_2,Night,TUCSON,SEL,HEADLAMP,HL_HAL,2024-07-12,
V00373,HMMA,Line_2,Night,TUCSON,SEL,WHEEL,WH_18,2024-07-12,
V00373,HMMA,Line_2,Night,TUCSON,SEL,CAMERA,CAM_1,2024-07-12,
V00373,HMMA,Line_2,Night,TUCSON,SEL,SENSOR,SNS_A,2024-07-12,EO_NOT_YET_ADOPTED
V00374,HMMA,Line_1,Day,SANTA_FE,SEL,BATTERY,BAT_B,2024-06-12,
V00374,HMMA,Line_1,Day,SANTA_FE,SEL,AIRBAG,ABG_Y,2024-06-12,
V00374,HMMA,Line_1,Day,SANTA_FE,SEL,INFOTAINMENT,INF_V1,2024-06-12,EO_NOT_YET_ADOPTED
V00374,HMMA,Line_1,Day,SANTA_FE,SEL,BRAKE,BRK_STD,2024-06-12,
V00374,HMMA,Line_1,Day,SANTA_FE,SEL,SEAT,ST_FAB,2024-06-12,
V00374,HMMA,Line_1,Day,SANTA_FE,SEL,ECU,ECU_1,2024-06-12,
V00374,HMMA,Line_1,Day,SANTA_FE,SEL,HEADLAMP,HL_HAL,2024-06-12,
V00374,HMMA,Line_1,Day,SANTA_FE,SEL,WHEEL,WH_17,2024-06-12,
V00374,HMMA,Line_1,Day,SANTA_FE,SEL,CAMERA,CAM_0,2024-06-12,
V00374,HMMA,Line_1,Day,SANTA_FE,SEL,SENSOR,SNS_A,2024-06-12,
V00375,HMMA,Line_1,Night,TUCSON,SEL,BATTERY,BAT_B,2024-06-25,
V00375,HMMA,Line_1,Night,TUCSON,SEL,AIRBAG,ABG_Y,2024-06-25,
V00375,HMMA,Line_1,Night,TUCSON,SEL,INFOTAINMENT,INF_V2,2024-06-25,
V00375,HMMA,Line_1,Night,TUCSON,SEL,BRAKE,BRK_ENH,2024-06-25,
V00375,HMMA,Line_1,Night,TUCSON,SEL,SEAT,ST_LEATHER,2024-06-25,
V00375,HMMA,Line_1,Night,TUCSON,SEL,ECU,ECU_1,2024-06-25,
V00375,HMMA,Line_1,Night,TUCSON,SEL,HEADLAMP,HL_HAL,2024-06-25,
V00375,HMMA,Line_1,Night,TUCSON,SEL,WHEEL,WH_17,2024-06-25,EO_NOT_YET_ADOPTED
V00375,HMMA,Line_1,Night,TUCSON,SEL,CAMERA,CAM_0,2024-06-25,
V00375,HMMA,Line_1,Night,TUCSON,SEL,SENSOR,SNS_A,2024-06-25,
V00376,HMMA,Line_1,Day,ELANTRA,SE,BATTERY,BAT_A,2024-06-02,EO_NOT_YET_ADOPTED
V00376,HMMA,Line_1,Day,ELANTRA,SE,AIRBAG,ABG_X,2024-06-02,
V00376,HMMA,Line_1,Day,ELANTRA,SE,INFOTAINMENT,INF_V1,2024-06-02,
V00376,HMMA,Line_1,Day,ELANTRA,SE,BRAKE,BRK_STD,2024-06-02,
V00376,HMMA,Line_1,Day,ELANTRA,SE,SEAT,ST_FAB,2024-06-02,
V00376,HMMA,Line_1,Day,ELANTRA,SE,ECU,ECU_1,2024-06-02,
V00376,HMMA,Line_1,Day,ELANTRA,SE,HEADLAMP,HL_HAL,2024-06-02,
V00376,HMMA,Line_1,Day,ELANTRA,SE,WHEEL,WH_17,2024-06-02,
V00376,HMMA,Line_1,Day,ELANTRA,SE,CAMERA,CAM_0,2024-06-02,
V00376,HMMA,Line_1,Day,ELANTRA,SE,SENSOR,SNS_A,2024-06-02,
V00377,HMMA,Line_1,Day,ELANTRA,SEL,BATTERY,BAT_C,2024-08-13,
V00377,HMMA,Line_1,Day,ELANTRA,SEL,AIRBAG,ABG_Y,2024-08-13,
V00377,HMMA,Line_1,Day,ELANTRA,SEL,INFOTAINMENT,INF_V3,2024-08-13,
V00377,HMMA,Line_1,Day,ELANTRA,SEL,BRAKE,BRK_ENH,2024-08-13,
V00377,HMMA,Line_1,Day,ELANTRA,SEL,SEAT,ST_LEATHER,2024-08-13,
V00377,HMMA,Line_1,Day,ELANTRA,SEL,ECU,ECU_1,2024-08-13,
V00377,HMMA,Line_1,Day,ELANTRA,SEL,HEADLAMP,HL_HAL,2024-08-13,
V00377,HMMA,Line_1,Day,ELANTRA,SEL,WHEEL,WH_17,2024-08-13,ASSEMBLY_ERROR
V00377,HMMA,Line_1,Day,ELANTRA,SEL,CAMERA,CAM_1,2024-08-13,
V00377,HMMA,Line_1,Day,ELANTRA,SEL,SENSOR,SNS_B,2024-08-13,
V00378,HMMA,Line_3,Day,SONATA,LIMITED,BATTERY,BAT_B,2024-08-02,
V00378,HMMA,Line_3,Day,SONATA,LIMITED,AIRBAG,ABG_Y,2024-08-02,
V00378,HMMA,Line_3,Day,SONATA,LIMITED,INFOTAINMENT,INF_V3,2024-08-02,
V00378,HMMA,Line_3,Day,SONATA,LIMITED,BRAKE,BRK_ENH,2024-08-02,
V00378,HMMA,Line_3,Day,SONATA,LIMITED,SEAT,ST_LEATHER,2024-08-02,
V00378,HMMA,Line_3,Day,SONATA,LIMITED,ECU,ECU_1,2024-08-02,
V00378,HMMA,Line_3,Day,SONATA,LIMITED,HEADLAMP,HL_HAL,2024-08-02,
V00378,HMMA,Line_3,Day,SONATA,LIMITED,WHEEL,WH_18,2024-08-02,
V00378,HMMA,Line_3,Day,SONATA,LIMITED,CAMERA,CAM_1,2024-08-02,
V00378,HMMA,Line_3,Day,SONATA,LIMITED,SENSOR,SNS_B,2024-08-02,
V00379,HMMA,Line_3,Day,ELANTRA,SE,BATTERY,BAT_A,2024-06-02,EO_NOT_YET_ADOPTED
V00379,HMMA,Line_3,Day,ELANTRA,SE,AIRBAG,ABG_X,2024-06-02,
V00379,HMMA,Line_3,Day,ELANTRA,SE,INFOTAINMENT,INF_V1,2024-06-02,
V00379,HMMA,Line_3,Day,ELANTRA,SE,BRAKE,BRK_STD,2024-06-02,
V00379,HMMA,Line_3,Day,ELANTRA,SE,SEAT,ST_FAB,2024-06-02,
V00379,HMMA,Line_3,Day,ELANTRA,SE,ECU,ECU_1,2024-06-02,
V00379,HMMA,Line_3,Day,ELANTRA,SE,HEADLAMP,HL_HAL,2024-06-02,
V00379,HMMA,Line_3,Day,ELANTRA,SE,WHEEL,WH_17,2024-06-02,
V00379,HMMA,Line_3,Day,ELANTRA,SE,CAMERA,CAM_0,2024-06-02,
V00379,HMMA,Line_3,Day,ELANTRA,SE,SENSOR,SNS_A,2024-06-02,
V00380,HMMA,Line_4,Day,ELANTRA,N_LINE,BATTERY,BAT_B,2024-08-01,
V00380,HMMA,Line_4,Day,ELANTRA,N_LINE,AIRBAG,ABG_Y,2024-08-01,
V00380,HMMA,Line_4,Day,ELANTRA,N_LINE,INFOTAINMENT,INF_V3,2024-08-01,
V00380,HMMA,Line_4,Day,ELANTRA,N_LINE,BRAKE,BRK_ENH,2024-08-01,
V00380,HMMA,Line_4,Day,ELANTRA,N_LINE,SEAT,ST_FAB,2024-08-01,ASSEMBLY_ERROR
V00380,HMMA,Line_4,Day,ELANTRA,N_LINE,ECU,ECU_1,2024-08-01,
V00380,HMMA,Line_4,Day,ELANTRA,N_LINE,HEADLAMP,HL_HAL,2024-08-01,
V00380,HMMA,Line_4,Day,ELANTRA,N_LINE,WHEEL,WH_18,2024-08-01,
V00380,HMMA,Line_4,Day,ELANTRA,N_LINE,CAMERA,CAM_1,2024-08-01,
V00380,HMMA,Line_4,Day,ELANTRA,N_LINE,SENSOR,SNS_B,2024-08-01,
V00381,HMMA,Line_4,Day,SANTA_FE,SEL,BATTERY,BAT_B,2024-06-21,
V00381,HMMA,Line_4,Day,SANTA_FE,SEL,AIRBAG,ABG_Y,2024-06-21,
V00381,HMMA,Line_4,Day,SANTA_FE,SEL,INFOTAINMENT,INF_V2,2024-06-21,
V00381,HMMA,Line_4,Day,SANTA_FE,SEL,BRAKE,BRK_ENH,2024-06-21,
V00381,HMMA,Line_4,Day,SANTA_FE,SEL,SEAT,ST_LEATHER,2024-06-21,
V00381,HMMA,Line_4,Day,SANTA_FE,SEL,ECU,ECU_1,2024-06-21,
V00381,HMMA,Line_4,Day,SANTA_FE,SEL,HEADLAMP,HL_HAL,2024-06-21,
V00381,HMMA,Line_4,Day,SANTA_FE,SEL,WHEEL,WH_17,2024-06-21,
V00381,HMMA,Line_4,Day,SANTA_FE,SEL,CAMERA,CAM_0,2024-06-21,
V00381,HMMA,Line_4,Day,SANTA_FE,SEL,SENSOR,SNS_A,2024-06-21,
V00382,HMMA,Line_1,Night,TUCSON,SE,BATTERY,BAT_B,2024-07-09,
V00382,HMMA,Line_1,Night,TUCSON,SE,AIRBAG,ABG_Y,2024-07-09,
V00382,HMMA,Line_1,Night,TUCSON,SE,INFOTAINMENT,INF_V2,2024-07-09,
V00382,HMMA,Line_1,Night,TUCSON,SE,BRAKE,BRK_ENH,2024-07-09,
V00382,HMMA,Line_1,Night,TUCSON,SE,SEAT,ST_LEATHER,2024-07-09,
V00382,HMMA,Line_1,Night,TUCSON,SE,ECU,ECU_1,2024-07-09,
V00382,HMMA,Line_1,Night,TUCSON,SE,HEADLAMP,HL_HAL,2024-07-09,
V00382,HMMA,Line_1,Night,TUCSON,SE,WHEEL,WH_18,2024-07-09,
V00382,HMMA,Line_1,Night,TUCSON,SE,CAMERA,CAM_1,2024-07-09,
V00382,HMMA,Line_1,Night,TUCSON,SE,SENSOR,SNS_B,2024-07-09,
V00383,HMMA,Line_4,Day,ELANTRA,SEL,BATTERY,BAT_C,2024-08-31,
V00383,HMMA,Line_4,Day,ELANTRA,SEL,AIRBAG,ABG_Y,2024-08-31,
V00383,HMMA,Line_4,Day,ELANTRA,SEL,INFOTAINMENT,INF_V3,2024-08-31,
V00383,HMMA,Line_4,Day,ELANTRA,SEL,BRAKE,BRK_ENH,2024-08-31,
V00383,HMMA,Line_4,Day,ELANTRA,SEL,SEAT,ST_LEATHER,2024-08-31,
V00383,HMMA,Line_4,Day,ELANTRA,SEL,ECU,ECU_1,2024-08-31,
V00383,HMMA,Line_4,Day,ELANTRA,SEL,HEADLAMP,HL_HAL,2024-08-31,
V00383,HMMA,Line_4,Day,ELANTRA,SEL,WHEEL,WH_18,2024-08-31,
