date,supplier_id,part_id,plant_line,shift,qty_used,qty_received,lot_n,defect_n,severity_points,cost_usd,eo_active_flag_def,meas_n,oos_n,oos_rate,avg_deviation,abs_avg_deviation,eo_active_flag,defect_rate_per_1000,ppm,cost_per_1000_units,eo_flag,risk_score_v1
2025-10-01,S004,P0023,TrimLine-1,C,476,519,1,0.0,0.0,0.0,0.0,8,0,0.0,0.0771375,0.41283749999999997,0,0.0,0.0,0.0,0,0.0
2025-10-01,S005,P0010,BodyLine-2,A,199,220,1,0.0,0.0,0.0,0.0,10,0,0.0,0.013859999999999994,0.19374,0,0.0,0.0,0.0,0,0.0
2025-10-01,S005,P0027,TrimLine-1,C,236,243,1,1.0,3.0,226.37,0.0,11,4,0.36363636363636365,0.08186363636363637,0.33446363636363635,0,4.237288135593221,4237.28813559322,959.1949152542372,0,46.89103636363637
2025-10-01,S005,P0035,BodyLine-2,B,237,311,1,0.0,0.0,0.0,0.0,18,0,0.0,0.007055555555555555,0.20110000000000003,0,0.0,0.0,0.0,0,0.0
2025-10-01,S006,P0004,TrimLine-1,C,159,197,1,0.0,0.0,0.0,0.0,8,0,0.0,-0.05265,0.080125,0,0.0,0.0,0.0,0,0.0
2025-10-01,S006,P0019,BodyLine-2,B,86,121,1,0.0,0.0,0.0,0.0,20,0,0.0,0.009800000000000003,0.17108,0,0.0,0.0,0.0,0,0.0
2025-10-01,S006,P0020,ChassisLine-1,A,302,315,1,0.0,0.0,0.0,0.0,17,0,0.0,0.01677058823529412,0.14218235294117648,0,0.0,0.0,0.0,0,0.0
2025-10-01,S006,P0031,BodyLine-1,A,348,444,1,0.0,0.0,0.0,0.0,15,0,0.0,0.023280000000000002,0.10009333333333335,0,0.0,0.0,0.0,0,0.0
2025-10-01,S006,P0034,BodyLine-1,B,216,264,1,0.0,0.0,0.0,0.0,14,1,0.07142857142857142,-0.07048571428571429,0.2543571428571429,0,0.0,0.0,0.0,0,7.142857142857142
2025-10-01,S007,P0003,BodyLine-1,B,267,289,1,0.0,0.0,0.0,0.0,14,0,0.0,0.027614285714285713,0.11984285714285715,0,0.0,0.0,0.0,0,0.0
2025-10-01,S007,P0008,ChassisLine-1,B,482,511,1,1.0,2.0,134.01,0.0,11,0,0.0,-0.03965454545454545,0.15865454545454546,0,2.074688796680498,2074.688796680498,278.0290456431535,0,6.680199999999999
2025-10-01,S008,P0029,TrimLine-1,A,296,397,1,0.0,0.0,0.0,0.0,7,0,0.0,-0.19872857142857142,0.3361285714285715,0,0.0,0.0,0.0,0,0.0
2025-10-01,S009,P0030,Final-1,C,274,302,1,0.0,0.0,0.0,0.0,4,0,0.0,0.010474999999999998,0.09667500000000001,0,0.0,0.0,0.0,0,0.0
2025-10-01,S010,P0002,TrimLine-1,A,382,401,1,0.0,0.0,0.0,0.0,9,0,0.0,0.17578888888888888,0.2178111111111111,0,0.0,0.0,0.0,0,0.0
2025-10-01,S010,P0025,TrimLine-1,A,133,163,1,0.0,0.0,0.0,0.0,6,0,0.0,-0.12471666666666666,0.12471666666666666,0,0.0,0.0,0.0,0,0.0
2025-10-01,S011,P0009,BodyLine-1,C,277,387,1,0.0,0.0,0.0,0.0,11,1,0.09090909090909091,-0.03817272727272727,0.17328181818181818,0,0.0,0.0,0.0,0,9.090909090909092
2025-10-01,S012,P0022,ChassisLine-1,B,205,236,1,0.0,0.0,0.0,0.0,9,0,0.0,0.049977777777777774,0.08180000000000001,0,0.0,0.0,0.0,0,0.0
2025-10-02,S001,P0001,Final-1,A,188,237,1,1.0,2.0,179.45,0.0,4,2,0.5,-0.22487500000000002,0.22487500000000002,0,5.319148936170213,5319.148936170212,954.5212765957446,0,57.589
2025-10-02,S001,P0005,BodyLine-2,B,467,499,1,0.0,0.0,0.0,0.0,17,3,0.17647058823529413,0.0406,0.1580705882352941,0,0.0,0.0,0.0,0,17.647058823529413
2025-10-02,S001,P0017,ChassisLine-1,A,216,293,1,0.0,0.0,0.0,0.0,11,1,0.09090909090909091,-0.060609090909090904,0.1293181818181818,0,0.0,0.0,0.0,0,9.090909090909092
2025-10-02,S001,P0018,Final-1,A,181,258,1,0.0,0.0,0.0,0.0,5,2,0.4,0.05496000000000001,0.22396000000000002,0,0.0,0.0,0.0,0,40.0
2025-10-02,S001,P0021,ChassisLine-1,B,139,177,1,0.0,0.0,0.0,0.0,11,0,0.0,0.09471818181818183,0.2291363636363636,0,0.0,0.0,0.0,0,0.0
2025-10-02,S001,P0033,BodyLine-2,A,160,182,1,0.0,0.0,0.0,0.0,13,0,0.0,0.06877692307692307,0.1693769230769231,0,0.0,0.0,0.0,0,0.0
2025-10-02,S003,P0014,TrimLine-1,B,150,161,1,0.0,0.0,0.0,0.0,6,0,0.0,0.026549999999999994,0.20431666666666667,0,0.0,0.0,0.0,0,0.0
2025-10-02,S003,P0028,ChassisLine-1,A,104,120,1,0.0,0.0,0.0,0.0,9,1,0.1111111111111111,0.10157777777777778,0.15762222222222222,0,0.0,0.0,0.0,0,11.11111111111111
2025-10-02,S003,P0036,ChassisLine-1,A,140,181,1,1.0,2.0,63.26,0.0,14,0,0.0,-0.09007142857142858,0.11751428571428571,0,7.142857142857142,7142.857142857142,451.85714285714283,0,5.2652
2025-10-02,S004,P0023,TrimLine-1,A,460,495,1,1.0,1.0,174.96,0.0,7,0,0.0,0.07977142857142858,0.13054285714285713,0,2.1739130434782608,2173.913043478261,380.34782608695656,0,5.4992
2025-10-02,S005,P0035,BodyLine-2,A,259,299,1,0.0,0.0,0.0,0.0,17,0,0.0,-0.00699411764705882,0.13611176470588235,0,0.0,0.0,0.0,0,0.0
2025-10-02,S006,P0020,ChassisLine-1,B,176,220,1,0.0,0.0,0.0,0.0,12,0,0.0,0.028125,0.130375,0,0.0,0.0,0.0,0,0.0
2025-10-02,S006,P0031,BodyLine-1,B,318,379,1,0.0,0.0,0.0,0.0,16,0,0.0,0.0023875000000000007,0.0790375,0,0.0,0.0,0.0,0,0.0
2025-10-02,S006,P0034,BodyLine-1,C,346,383,1,0.0,0.0,0.0,0.0,9,0,0.0,0.07357777777777778,0.12797777777777777,0,0.0,0.0,0.0,0,0.0
2025-10-02,S007,P0003,BodyLine-1,A,378,509,1,0.0,0.0,0.0,0.0,15,0,0.0,-0.05098666666666666,0.08198666666666667,0,0.0,0.0,0.0,0,0.0
2025-10-02,S007,P0008,ChassisLine-1,A,352,365,1,0.0,0.0,0.0,0.0,16,0,0.0,-0.040487499999999996,0.1448875,0,0.0,0.0,0.0,0,0.0
2025-10-02,S007,P0013,ChassisLine-1,B,430,492,1,1.0,3.0,246.0,0.0,13,0,0.0,-0.040438461538461534,0.2611461538461538,0,2.3255813953488373,2325.5813953488373,572.0930232558139,0,10.92
2025-10-02,S007,P0016,BodyLine-2,A,441,507,1,0.0,0.0,0.0,0.0,9,0,0.0,0.019066666666666662,0.1812,0,0.0,0.0,0.0,0,0.0
2025-10-02,S008,P0015,ChassisLine-1,C,333,345,1,0.0,0.0,0.0,0.0,16,0,0.0,0.010581249999999999,0.07858125,0,0.0,0.0,0.0,0,0.0
2025-10-02,S009,P0030,TrimLine-1,B,101,136,1,0.0,0.0,0.0,0.0,10,1,0.1,-0.11142,0.3846,0,0.0,0.0,0.0,0,10.0
2025-10-02,S010,P0025,TrimLine-1,B,446,481,1,0.0,0.0,0.0,0.0,8,1,0.125,0.4660125,0.5101875,0,0.0,0.0,0.0,0,12.5
2025-10-02,S012,P0022,ChassisLine-1,A,134,153,1,0.0,0.0,0.0,0.0,20,0,0.0,-0.008539999999999997,0.10267,0,0.0,0.0,0.0,0,0.0
2025-10-02,S012,P0026,BodyLine-2,C,403,474,1,0.0,0.0,0.0,0.0,21,0,0.0,-0.01731904761904762,0.12145238095238094,0,0.0,0.0,0.0,0,0.0
2025-10-03,S001,P0021,ChassisLine-1,B,168,229,1,0.0,0.0,0.0,0.0,17,0,0.0,-0.06283529411764706,0.1367529411764706,0,0.0,0.0,0.0,0,0.0
2025-10-03,S003,P0014,Final-1,A,95,134,1,0.0,0.0,0.0,0.0,9,0,0.0,0.1391111111111111,0.16691111111111112,0,0.0,0.0,0.0,0,0.0
2025-10-03,S003,P0036,ChassisLine-1,B,246,333,1,0.0,0.0,0.0,0.0,12,0,0.0,0.06113333333333334,0.1487,0,0.0,0.0,0.0,0,0.0
2025-10-03,S005,P0010,BodyLine-2,A,182,252,1,0.0,0.0,0.0,0.0,9,0,0.0,0.07635555555555555,0.2556666666666667,0,0.0,0.0,0.0,0,0.0
2025-10-03,S005,P0027,Final-1,C,113,155,1,0.0,0.0,0.0,0.0,4,1,0.25,-0.132325,0.250875,0,0.0,0.0,0.0,0,25.0
2025-10-03,S005,P0032,ChassisLine-1,B,205,250,1,0.0,0.0,0.0,0.0,10,2,0.2,-0.0002800000000000035,0.19654,0,0.0,0.0,0.0,0,20.0
2025-10-03,S006,P0019,BodyLine-2,B,150,161,1,0.0,0.0,0.0,0.0,16,0,0.0,-0.0331375,0.2224,0,0.0,0.0,0.0,0,0.0
2025-10-03,S006,P0020,ChassisLine-1,B,328,427,1,0.0,0.0,0.0,0.0,21,0,0.0,-0.028604761904761904,0.12055714285714288,0,0.0,0.0,0.0,0,0.0
2025-10-03,S006,P0031,BodyLine-1,A,212,248,1,0.0,0.0,0.0,0.0,20,0,0.0,-0.007145000000000001,0.129425,0,0.0,0.0,0.0,0,0.0
2025-10-03,S006,P0034,BodyLine-1,A,158,214,1,0.0,0.0,0.0,0.0,11,0,0.0,0.026290909090909097,0.14914545454545453,0,0.0,0.0,0.0,0,0.0
2025-10-03,S007,P0007,BodyLine-2,A,293,323,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.05581428571428571,0.11172857142857144,0,0.0,0.0,0.0,0,0.0
2025-10-03,S007,P0008,ChassisLine-1,B,226,311,1,0.0,0.0,0.0,0.0,19,0,0.0,-0.18098947368421053,0.25230526315789475,0,0.0,0.0,0.0,0,0.0
2025-10-03,S007,P0016,BodyLine-1,A,238,332,1,0.0,0.0,0.0,0.0,16,0,0.0,0.065525,0.30191250000000003,0,0.0,0.0,0.0,0,0.0
2025-10-03,S008,P0015,ChassisLine-1,C,218,279,1,0.0,0.0,0.0,0.0,8,1,0.125,-0.036512499999999996,0.1739625,0,0.0,0.0,0.0,0,12.5
2025-10-03,S009,P0006,Final-1,B,341,402,1,0.0,0.0,0.0,0.0,6,0,0.0,0.10903333333333333,0.13513333333333333,0,0.0,0.0,0.0,0,0.0
2025-10-03,S009,P0030,TrimLine-1,A,253,301,1,0.0,0.0,0.0,0.0,4,0,0.0,0.045175000000000014,0.178825,0,0.0,0.0,0.0,0,0.0
2025-10-03,S010,P0002,TrimLine-1,C,117,137,1,0.0,0.0,0.0,0.0,9,0,0.0,0.21436666666666668,0.21436666666666665,0,0.0,0.0,0.0,0,0.0
2025-10-03,S011,P0011,Final-1,B,254,353,1,0.0,0.0,0.0,0.0,7,0,0.0,-0.07508571428571428,0.2406857142857143,0,0.0,0.0,0.0,0,0.0
2025-10-04,S001,P0005,BodyLine-1,A,209,259,1,0.0,0.0,0.0,0.0,20,5,0.25,0.08306,0.16274999999999998,0,0.0,0.0,0.0,0,25.0
2025-10-04,S001,P0012,Final-1,A,194,204,1,0.0,0.0,0.0,0.0,9,1,0.1111111111111111,0.0736111111111111,0.2692555555555556,0,0.0,0.0,0.0,0,11.11111111111111
2025-10-04,S001,P0017,ChassisLine-1,A,330,348,1,0.0,0.0,0.0,0.0,8,1,0.125,-0.0868125,0.1583125,0,0.0,0.0,0.0,0,12.5
2025-10-04,S001,P0021,ChassisLine-1,A,357,379,1,0.0,0.0,0.0,0.0,18,0,0.0,-0.005138888888888888,0.08591666666666667,0,0.0,0.0,0.0,0,0.0
2025-10-04,S001,P0033,BodyLine-2,A,258,331,1,0.0,0.0,0.0,0.0,17,0,0.0,-0.036705882352941185,0.3138941176470588,0,0.0,0.0,0.0,0,0.0
2025-10-04,S003,P0028,ChassisLine-1,C,485,510,1,0.0,0.0,0.0,0.0,8,0,0.0,0.0917875,0.19953749999999998,0,0.0,0.0,0.0,0,0.0
2025-10-04,S003,P0036,ChassisLine-1,C,223,319,1,0.0,0.0,0.0,0.0,11,1,0.09090909090909091,-0.10807272727272728,0.23263636363636364,0,0.0,0.0,0.0,0,9.090909090909092
2025-10-04,S005,P0010,BodyLine-1,B,460,494,1,0.0,0.0,0.0,0.0,12,0,0.0,-0.006150000000000002,0.15606666666666666,0,0.0,0.0,0.0,0,0.0
2025-10-04,S005,P0032,ChassisLine-1,A,207,221,1,0.0,0.0,0.0,0.0,21,0,0.0,0.07478571428571429,0.14464285714285713,0,0.0,0.0,0.0,0,0.0
2025-10-04,S005,P0035,BodyLine-1,A,376,430,1,0.0,0.0,0.0,0.0,13,0,0.0,0.23845384615384616,0.41191538461538457,0,0.0,0.0,0.0,0,0.0
2025-10-04,S006,P0004,Final-1,B,466,481,1,0.0,0.0,0.0,0.0,11,0,0.0,-0.0873,0.10437272727272727,0,0.0,0.0,0.0,0,0.0
2025-10-04,S006,P0019,BodyLine-1,A,366,386,1,0.0,0.0,0.0,0.0,20,0,0.0,-0.065165,0.26409499999999997,0,0.0,0.0,0.0,0,0.0
2025-10-04,S006,P0031,BodyLine-1,C,276,318,1,0.0,0.0,0.0,0.0,10,6,0.6,-0.23083,0.29535,0,0.0,0.0,0.0,0,60.0
2025-10-04,S006,P0034,BodyLine-2,B,289,341,1,0.0,0.0,0.0,0.0,18,0,0.0,0.01831111111111111,0.1092222222222222,0,0.0,0.0,0.0,0,0.0
2025-10-04,S007,P0003,BodyLine-2,B,310,342,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.020657142857142857,0.09112857142857143,0,0.0,0.0,0.0,0,0.0
2025-10-04,S007,P0007,BodyLine-2,B,149,197,1,0.0,0.0,0.0,0.0,12,0,0.0,0.024066666666666667,0.11946666666666667,0,0.0,0.0,0.0,0,0.0
2025-10-04,S007,P0016,BodyLine-2,A,189,248,1,0.0,0.0,0.0,0.0,9,0,0.0,-0.05814444444444444,0.20827777777777778,0,0.0,0.0,0.0,0,0.0
2025-10-04,S008,P0015,ChassisLine-1,B,393,484,1,0.0,0.0,0.0,0.0,14,1,0.07142857142857142,0.10191428571428572,0.14868571428571428,0,0.0,0.0,0.0,0,7.142857142857142
2025-10-04,S008,P0029,Final-1,A,155,193,1,0.0,0.0,0.0,0.0,10,0,0.0,-0.09485000000000002,0.25889,0,0.0,0.0,0.0,0,0.0
2025-10-04,S009,P0030,TrimLine-1,A,384,422,1,0.0,0.0,0.0,0.0,8,0,0.0,-0.18328750000000002,0.2361625,0,0.0,0.0,0.0,0,0.0
2025-10-04,S011,P0009,BodyLine-2,A,289,405,1,0.0,0.0,0.0,0.0,14,3,0.21428571428571427,0.15200714285714284,0.19917857142857143,0,0.0,0.0,0.0,0,21.428571428571427
2025-10-04,S011,P0011,TrimLine-1,A,171,193,1,0.0,0.0,0.0,0.0,11,2,0.18181818181818182,0.018081818181818185,0.27984545454545456,0,0.0,0.0,0.0,0,18.181818181818183
2025-10-04,S012,P0022,ChassisLine-1,B,255,308,1,0.0,0.0,0.0,0.0,17,0,0.0,-0.0787764705882353,0.23303529411764706,0,0.0,0.0,0.0,0,0.0
2025-10-04,S012,P0026,BodyLine-1,A,367,392,1,0.0,0.0,0.0,0.0,21,0,0.0,0.0320952380952381,0.18637142857142855,0,0.0,0.0,0.0,0,0.0
2025-10-05,S001,P0001,TrimLine-1,A,256,316,1,0.0,0.0,0.0,0.0,10,6,0.6,-0.05443,0.28351,0,0.0,0.0,0.0,0,60.0
2025-10-05,S001,P0017,ChassisLine-1,A,453,496,1,0.0,0.0,0.0,0.0,10,0,0.0,0.008379999999999995,0.10078000000000001,0,0.0,0.0,0.0,0,0.0
2025-10-05,S002,P0024,Final-1,A,358,453,1,0.0,0.0,0.0,0.0,5,0,0.0,-0.34126,0.41954,0,0.0,0.0,0.0,0,0.0
2025-10-05,S003,P0028,ChassisLine-1,B,256,266,1,0.0,0.0,0.0,0.0,8,0,0.0,-0.04215,0.1029,0,0.0,0.0,0.0,0,0.0
2025-10-05,S004,P0023,Final-1,A,186,203,1,0.0,0.0,0.0,0.0,10,0,0.0,0.07916,0.40323999999999993,0,0.0,0.0,0.0,0,0.0
2025-10-05,S005,P0010,BodyLine-2,A,337,439,1,0.0,0.0,0.0,0.0,9,0,0.0,0.1186111111111111,0.26636666666666664,0,0.0,0.0,0.0,0,0.0
2025-10-05,S005,P0027,Final-1,A,130,171,1,0.0,0.0,0.0,0.0,7,2,0.2857142857142857,-0.03782857142857143,0.2147142857142857,0,0.0,0.0,0.0,0,28.57142857142857
2025-10-05,S005,P0035,BodyLine-1,A,267,361,1,0.0,0.0,0.0,0.0,19,0,0.0,0.013121052631578953,0.17299473684210528,0,0.0,0.0,0.0,0,0.0
2025-10-05,S006,P0019,BodyLine-2,B,127,173,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.04510714285714285,0.16976428571428573,0,0.0,0.0,0.0,0,0.0
2025-10-05,S006,P0020,ChassisLine-1,C,130,161,1,0.0,0.0,0.0,0.0,16,0,0.0,0.11508125,0.25535625,0,0.0,0.0,0.0,0,0.0
2025-10-05,S006,P0031,BodyLine-2,C,430,443,1,1.0,2.0,68.06,0.0,19,8,0.42105263157894735,0.07881578947368421,0.2542578947368421,0,2.3255813953488373,2325.5813953488373,158.27906976744185,0,47.46646315789473
2025-10-05,S007,P0003,BodyLine-1,B,141,166,1,0.0,0.0,0.0,0.0,13,0,0.0,0.0889076923076923,0.20513846153846152,0,0.0,0.0,0.0,0,0.0
2025-10-05,S007,P0013,ChassisLine-1,B,124,137,1,0.0,0.0,0.0,0.0,15,0,0.0,0.03558666666666667,0.10893333333333334,0,0.0,0.0,0.0,0,0.0
2025-10-05,S007,P0016,BodyLine-2,A,181,186,1,0.0,0.0,0.0,0.0,15,0,0.0,0.07299333333333333,0.2563933333333333,0,0.0,0.0,0.0,0,0.0
2025-10-05,S008,P0015,ChassisLine-1,A,153,157,1,0.0,0.0,0.0,0.0,13,4,0.3076923076923077,0.015884615384615386,0.22853076923076923,0,0.0,0.0,0.0,0,30.76923076923077
2025-10-05,S008,P0029,Final-1,B,222,277,1,0.0,0.0,0.0,0.0,6,0,0.0,-0.09013333333333334,0.11676666666666667,0,0.0,0.0,0.0,0,0.0
2025-10-05,S009,P0006,Final-1,B,331,351,1,0.0,0.0,0.0,0.0,8,0,0.0,-0.06743750000000001,0.1616125,0,0.0,0.0,0.0,0,0.0
2025-10-05,S011,P0009,BodyLine-2,A,252,261,1,0.0,0.0,0.0,0.0,9,2,0.2222222222222222,-0.03052222222222222,0.26874444444444445,0,0.0,0.0,0.0,0,22.22222222222222
2025-10-05,S012,P0022,ChassisLine-1,B,166,190,1,0.0,0.0,0.0,0.0,17,0,0.0,-0.011247058823529412,0.13351764705882352,0,0.0,0.0,0.0,0,0.0
2025-10-06,S001,P0001,Final-1,B,236,293,1,0.0,0.0,0.0,0.0,10,5,0.5,0.05092,0.15803999999999999,0,0.0,0.0,0.0,0,50.0
2025-10-06,S001,P0005,BodyLine-2,A,317,368,1,1.0,2.0,203.64,0.0,8,3,0.375,0.0266125,0.2295375,0,3.1545741324921135,3154.5741324921137,642.397476340694,0,45.5728
2025-10-06,S001,P0012,TrimLine-1,B,235,269,1,0.0,0.0,0.0,0.0,6,0,0.0,0.0662,0.25476666666666664,0,0.0,0.0,0.0,0,0.0
2025-10-06,S001,P0017,ChassisLine-1,A,110,123,1,0.0,0.0,0.0,0.0,8,0,0.0,0.050824999999999995,0.1553,0,0.0,0.0,0.0,0,0.0
2025-10-06,S001,P0018,TrimLine-1,B,255,279,1,0.0,0.0,0.0,0.0,5,1,0.2,-0.029099999999999994,0.15546,0,0.0,0.0,0.0,0,20.0
2025-10-06,S001,P0021,ChassisLine-1,A,242,260,1,0.0,0.0,0.0,0.0,10,0,0.0,0.11898,0.20918,0,0.0,0.0,0.0,0,0.0
2025-10-06,S001,P0033,BodyLine-2,A,170,234,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.07378571428571427,0.22462857142857143,0,0.0,0.0,0.0,0,0.0
2025-10-06,S002,P0024,Final-1,C,316,358,1,0.0,0.0,0.0,0.0,6,0,0.0,-0.0654,0.18386666666666665,0,0.0,0.0,0.0,0,0.0
2025-10-06,S003,P0014,TrimLine-1,A,312,322,1,0.0,0.0,0.0,0.0,11,0,0.0,0.05528181818181819,0.17797272727272725,0,0.0,0.0,0.0,0,0.0
2025-10-06,S003,P0028,ChassisLine-1,B,343,377,1,1.0,2.0,92.81,0.0,9,2,0.2222222222222222,-0.020533333333333317,0.3742888888888889,0,2.9154518950437316,2915.451895043732,270.58309037900875,0,28.078422222222223
2025-10-06,S003,P0036,ChassisLine-1,B,277,324,1,0.0,0.0,0.0,0.0,16,0,0.0,0.0002812499999999985,0.15815625,0,0.0,0.0,0.0,0,0.0
2025-10-06,S004,P0023,TrimLine-1,C,142,199,1,0.0,0.0,0.0,0.0,5,0,0.0,-0.16514,0.2521,0,0.0,0.0,0.0,0,0.0
2025-10-06,S005,P0010,BodyLine-1,A,160,171,1,0.0,0.0,0.0,0.0,13,0,0.0,-0.048061538461538454,0.13750769230769233,0,0.0,0.0,0.0,0,0.0
2025-10-06,S005,P0035,BodyLine-2,B,149,154,1,0.0,0.0,0.0,0.0,12,0,0.0,-0.09046666666666665,0.15938333333333335,0,0.0,0.0,0.0,0,0.0
2025-10-06,S006,P0020,ChassisLine-1,A,222,304,1,0.0,0.0,0.0,0.0,16,0,0.0,-0.034043750000000005,0.17351875,0,0.0,0.0,0.0,0,0.0
2025-10-06,S006,P0031,BodyLine-1,A,354,378,1,0.0,0.0,0.0,0.0,13,2,0.15384615384615385,-0.08532307692307692,0.13123076923076923,0,0.0,0.0,0.0,0,15.384615384615385
2025-10-06,S007,P0003,BodyLine-2,A,226,317,1,0.0,0.0,0.0,0.0,9,1,0.1111111111111111,0.21331111111111112,0.3129555555555556,0,0.0,0.0,0.0,0,11.11111111111111
2025-10-06,S007,P0007,BodyLine-1,A,245,268,1,0.0,0.0,0.0,0.0,12,0,0.0,-0.0014999999999999953,0.20551666666666665,0,0.0,0.0,0.0,0,0.0
2025-10-06,S007,P0008,ChassisLine-1,A,258,280,1,0.0,0.0,0.0,0.0,18,0,0.0,0.03483888888888889,0.0782611111111111,0,0.0,0.0,0.0,0,0.0
2025-10-06,S007,P0013,ChassisLine-1,A,406,453,1,0.0,0.0,0.0,0.0,10,0,0.0,0.02053,0.31217,0,0.0,0.0,0.0,0,0.0
2025-10-06,S007,P0016,BodyLine-2,A,150,189,1,0.0,0.0,0.0,0.0,9,0,0.0,-0.12165555555555556,0.1259,0,0.0,0.0,0.0,0,0.0
2025-10-06,S009,P0030,TrimLine-1,A,458,489,1,0.0,0.0,0.0,0.0,10,0,0.0,0.05645,0.23576999999999998,0,0.0,0.0,0.0,0,0.0
2025-10-06,S010,P0002,TrimLine-1,B,379,390,1,0.0,0.0,0.0,0.0,6,0,0.0,0.22405,0.23935000000000003,0,0.0,0.0,0.0,0,0.0
2025-10-06,S011,P0009,BodyLine-2,A,394,446,1,0.0,0.0,0.0,0.0,8,0,0.0,0.0337125,0.11131250000000001,0,0.0,0.0,0.0,0,0.0
2025-10-06,S012,P0022,ChassisLine-1,A,236,259,1,0.0,0.0,0.0,0.0,16,0,0.0,0.0182375,0.11422500000000001,0,0.0,0.0,0.0,0,0.0
2025-10-06,S012,P0026,BodyLine-1,B,164,182,1,0.0,0.0,0.0,0.0,17,0,0.0,0.1211235294117647,0.17982941176470588,0,0.0,0.0,0.0,0,0.0
2025-10-07,S001,P0005,BodyLine-1,A,311,367,1,1.0,3.0,224.70000000000002,0.0,14,7,0.5,-0.018692857142857146,0.24000714285714286,0,3.215434083601286,3215.434083601286,722.5080385852091,0,60.494
2025-10-07,S001,P0012,Final-1,B,236,284,1,0.0,0.0,0.0,0.0,9,1,0.1111111111111111,-0.11454444444444443,0.2557222222222222,0,0.0,0.0,0.0,0,11.11111111111111
2025-10-07,S001,P0017,ChassisLine-1,A,348,456,1,0.0,0.0,0.0,0.0,20,5,0.25,0.009279999999999998,0.25644,0,0.0,0.0,0.0,0,25.0
2025-10-07,S002,P0024,Final-1,A,254,338,1,0.0,0.0,0.0,0.0,4,0,0.0,-0.09122499999999999,0.163525,0,0.0,0.0,0.0,0,0.0
2025-10-07,S003,P0014,TrimLine-1,C,204,209,1,0.0,0.0,0.0,0.0,6,0,0.0,0.008399999999999996,0.20586666666666664,0,0.0,0.0,0.0,0,0.0
2025-10-07,S005,P0032,ChassisLine-1,C,464,499,1,0.0,0.0,0.0,0.0,14,7,0.5,-0.07578571428571428,0.28559999999999997,0,0.0,0.0,0.0,0,50.0
2025-10-07,S006,P0004,TrimLine-1,B,282,357,1,0.0,0.0,0.0,0.0,10,0,0.0,-0.017830000000000002,0.22345,0,0.0,0.0,0.0,0,0.0
2025-10-07,S006,P0019,BodyLine-1,C,337,442,1,0.0,0.0,0.0,0.0,10,0,0.0,0.06368,0.08619999999999998,0,0.0,0.0,0.0,0,0.0
2025-10-07,S006,P0020,ChassisLine-1,A,287,380,1,0.0,0.0,0.0,0.0,15,0,0.0,0.018533333333333336,0.09570666666666665,0,0.0,0.0,0.0,0,0.0
2025-10-07,S006,P0031,BodyLine-2,A,241,249,1,0.0,0.0,0.0,0.0,12,1,0.08333333333333333,-0.035541666666666666,0.11029166666666668,0,0.0,0.0,0.0,0,8.333333333333332
2025-10-07,S006,P0034,BodyLine-2,B,308,335,1,0.0,0.0,0.0,0.0,19,0,0.0,-0.08479473684210526,0.2637315789473685,0,0.0,0.0,0.0,0,0.0
2025-10-07,S007,P0003,BodyLine-1,A,362,507,1,0.0,0.0,0.0,0.0,16,0,0.0,0.086825,0.1447,0,0.0,0.0,0.0,0,0.0
2025-10-07,S007,P0007,BodyLine-1,C,376,463,1,0.0,0.0,0.0,0.0,15,0,0.0,-0.08616,0.1930266666666667,0,0.0,0.0,0.0,0,0.0
2025-10-07,S007,P0008,ChassisLine-1,A,396,417,1,0.0,0.0,0.0,0.0,14,0,0.0,-0.038664285714285714,0.08455,0,0.0,0.0,0.0,0,0.0
2025-10-07,S007,P0016,BodyLine-1,C,137,186,1,0.0,0.0,0.0,0.0,12,0,0.0,0.0016249999999999945,0.2086083333333333,0,0.0,0.0,0.0,0,0.0
2025-10-07,S008,P0015,ChassisLine-1,A,133,152,1,1.0,1.0,139.15,0.0,10,7,0.7,-0.13878,0.3781,0,7.518796992481203,7518.796992481202,1046.2406015037595,0,74.783
2025-10-07,S010,P0002,Final-1,A,400,452,1,0.0,0.0,0.0,0.0,10,0,0.0,0.479,0.52916,0,0.0,0.0,0.0,0,0.0
2025-10-07,S011,P0011,Final-1,A,91,130,1,0.0,0.0,0.0,0.0,11,5,0.45454545454545453,0.03464545454545454,0.3614090909090909,0,0.0,0.0,0.0,0,45.45454545454545
2025-10-07,S012,P0022,ChassisLine-1,A,319,420,1,0.0,0.0,0.0,0.0,12,0,0.0,0.028716666666666668,0.08233333333333333,0,0.0,0.0,0.0,0,0.0
2025-10-07,S012,P0026,BodyLine-2,C,203,268,1,0.0,0.0,0.0,0.0,13,0,0.0,-0.05879230769230769,0.12893076923076924,0,0.0,0.0,0.0,0,0.0
2025-10-08,S001,P0017,ChassisLine-1,C,124,140,1,0.0,0.0,0.0,0.0,17,1,0.058823529411764705,-0.010076470588235294,0.16131176470588235,0,0.0,0.0,0.0,0,5.88235294117647
2025-10-08,S001,P0018,Final-1,A,308,438,1,0.0,0.0,0.0,0.0,11,5,0.45454545454545453,0.1910272727272727,0.24546363636363636,0,0.0,0.0,0.0,0,45.45454545454545
